"method","particle_count","benchmark_seed","task_seed","task_id","step_index","before_true_ph","before_measured_ph","target_ph","action_reagent","requested_volume_ml","actual_volume_ml","true_ph_after","measured_ph_after","observe_time_ms","recommend_time_ms","total_decision_time_ms","next_action_stop","next_action_reason","next_action_reagent","next_action_volume_ml"
"pf_1000","1000","303","1000303","2526","7","3.5850175667147033","3.59","5.367","base","0.21","0.21","6.594055213850545","6.59","10.4445","29.9443","40.3888","0","running","acid","0.1"
"pf_1000","1000","303","1000303","2526","8","6.594055213850545","6.59","5.367","acid","0.1","0.1","6.1109742341700155","6.11","9.5594","30.0967","39.6561","0","running","acid","0.1"
"pf_1000","1000","303","1000303","2526","9","6.1109742341700155","6.11","5.367","acid","0.1","0.1","3.670424702249881","3.67","13.2771","32.707","45.9841","0","running","base","0.04"
"pf_1000","1000","303","1000303","2526","10","3.670424702249881","3.67","5.367","base","0.04","0.04","4.32001716974683","4.32","9.8073","38.4602","48.2675","0","running","base","0.04"
"pf_1000","1000","303","1000303","2526","11","4.32001716974683","4.32","5.367","base","0.04","0.04","5.887801349217938","5.89","15.4891","33.7419","49.231","0","running","acid","0.02"
"pf_1000","1000","303","1000303","2526","12","5.887801349217938","5.89","5.367","acid","0.02","0.02","5.426978731792699","5.43","9.5056","0.0418","9.5474","1","measured_success","","0.0"
"pf_1000","1000","303","1000303","2684","1","8.085","8.09","7.098","acid","2.54","2.54","6.129247587091349","6.13","33.5905","32.7183","66.3088","0","running","base","1.27"
"pf_1000","1000","303","1000303","2684","2","6.129247587091349","6.13","7.098","base","1.27","1.27","7.129659141213693","7.13","9.5971","0.0516","9.6487","1","measured_success","","0.0"
"pf_1000","1000","303","1000303","2842","1","2.628","2.63","3.771","base","2.98","2.98","3.4358830652527548","3.44","24.9569","31.3292","56.2861","0","running","base","1.15"
"pf_1000","1000","303","1000303","2842","2","3.4358830652527548","3.44","3.771","base","1.15","1.15","3.6260340730024154","3.63","9.5275","2.8095","12.337","0","running","base","0.36"
"pf_1000","1000","303","1000303","2842","3","3.6260340730024154","3.63","3.771","base","0.36","0.36","3.6814125425882027","3.68","11.8784","0.0959","11.9743","1","measured_success","","0.0"
"pf_1000","1000","303","1000303","3000","1","2.325","2.33","3.311","base","2.54","2.54","2.821986170684972","2.82","27.5868","32.7484","60.3352","0","running","base","2.16"
"pf_1000","1000","303","1000303","3000","2","2.821986170684972","2.82","3.311","base","2.16","2.16","3.1235011950332128","3.12","9.4332","31.4968","40.93","0","running","base","0.81"
"pf_1000","1000","303","1000303","3000","3","3.1235011950332128","3.12","3.311","base","0.81","0.81","3.223583322156994","3.22","9.6893","0.0605","9.7498","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","1","1","2.936","2.94","3.143","base","0.55","0.55","3.2091138424418695","3.21","18.3041","0.0388","18.3429","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","159","1","4.211","4.21","1.901","acid","6.6","6.6","1.9054601634263917","1.91","29.5395","0.0623","29.6018","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","317","1","5.819","5.82","4.604","acid","3.14","3.14","5.214325345617718","5.21","18.3205","30.0675","48.388","0","running","acid","2.09"
"pf_1000","1000","404","1000404","317","2","5.214325345617718","5.21","4.604","acid","2.09","2.09","4.805235670012662","4.81","19.2113","31.2934","50.5047","0","running","acid","1.12"
"pf_1000","1000","404","1000404","317","3","4.805235670012662","4.8100000000000005","4.604","acid","1.12","1.12","4.531614736227512","4.53","10.5297","0.0753","10.605","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","475","1","7.472","7.47","3.758","acid","7.7","7.7","1.4597669526004724","1.46","29.3551","31.0874","60.4425","0","running","base","3.85"
"pf_1000","1000","404","1000404","475","2","1.4597669526004724","1.46","3.758","base","3.85","3.85","2.0693776980522154","2.07","10.6432","31.7448","42.388","0","running","base","3.83"
"pf_1000","1000","404","1000404","475","3","2.0693776980522154","2.07","3.758","base","3.83","3.83","7.457613175524777","7.46","9.5441","31.2852","40.8293","0","running","acid","1.91"
"pf_1000","1000","404","1000404","475","4","7.457613175524777","7.46","3.758","acid","1.91","1.91","5.977481359711385","5.98","28.3609","32.5099","60.8708","0","running","acid","1.91"
"pf_1000","1000","404","1000404","475","5","5.977481359711385","5.98","3.758","acid","1.91","1.91","2.2137319524097947","2.21","9.8297","30.4805","40.3102","0","running","base","0.95"
"pf_1000","1000","404","1000404","475","6","2.2137319524097947","2.21","3.758","base","0.95","0.95","2.5907673600784635","2.59","9.8411","30.6316","40.4727","0","running","base","0.95"
"pf_1000","1000","404","1000404","475","7","2.5907673600784635","2.59","3.758","base","0.95","0.95","5.956825183018127","5.96","13.638","30.5455","44.1835","0","running","acid","0.47"
"pf_1000","1000","404","1000404","475","8","5.956825183018127","5.96","3.758","acid","0.47","0.47","3.077966440067857","3.08","13.0486","29.5235","42.5721","0","running","base","0.23"
"pf_1000","1000","404","1000404","475","9","3.077966440067857","3.08","3.758","base","0.23","0.23","4.12524602418217","4.13","9.6523","32.1555","41.8078","0","running","acid","0.11"
"pf_1000","1000","404","1000404","475","10","4.12524602418217","4.13","3.758","acid","0.11","0.11","3.366959683381835","3.37","9.3972","30.4112","39.8084","0","running","base","0.05"
"pf_1000","1000","404","1000404","475","11","3.366959683381835","3.37","3.758","base","0.05","0.05","3.5772268771833096","3.58","9.3888","31.5096","40.8984","0","running","base","0.05"
"pf_1000","1000","404","1000404","475","12","3.5772268771833096","3.58","3.758","base","0.05","0.05","3.9821455871377696","3.98","16.7031","31.4595","48.1626","0","running","acid","0.02"
"pf_1000","1000","404","1000404","475","13","3.9821455871377696","3.98","3.758","acid","0.02","0.02","3.7772782178267814","3.78","10.9168","0.0446","10.9614","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","632","1","7.326","7.33","4.493","acid","6.28","6.28","6.869637295037853","6.87","22.7291","29.8085","52.5376","0","running","acid","5.64"
"pf_1000","1000","404","1000404","632","2","6.869637295037853","6.87","4.493","acid","5.64","5.64","6.124986380713555","6.12","16.0855","30.151","46.2365","0","running","acid","3.29"
"pf_1000","1000","404","1000404","632","3","6.124986380713555","6.12","4.493","acid","3.29","3.29","2.291941112933049","2.29","19.937","30.5637","50.5007","0","running","base","1.64"
"pf_1000","1000","404","1000404","632","4","2.291941112933049","2.29","4.493","base","1.64","1.64","4.8824836452741085","4.88","11.771","31.5077","43.2787","0","running","acid","0.75"
"pf_1000","1000","404","1000404","632","5","4.8824836452741085","4.88","4.493","acid","0.75","0.75","2.700573208156766","2.7","9.5112","29.6742","39.1854","0","running","base","0.37"
"pf_1000","1000","404","1000404","632","6","2.700573208156766","2.7","4.493","base","0.37","0.37","3.0719707306506683","3.07","9.7118","30.9331","40.6449","0","running","base","0.37"
"pf_1000","1000","404","1000404","632","7","3.0719707306506683","3.0700000000000003","4.493","base","0.37","0.37","4.8425954287968676","4.84","15.0256","35.2818","50.3074","0","running","acid","0.18"
"pf_1000","1000","404","1000404","632","8","4.8425954287968676","4.84","4.493","acid","0.18","0.18","3.5605001915331806","3.56","13.0229","31.5196","44.5425","0","running","base","0.09"
"pf_1000","1000","404","1000404","632","9","3.5605001915331806","3.56","4.493","base","0.09","0.09","4.219649394384094","4.22","10.0478","30.3677","40.4155","0","running","base","0.09"
"pf_1000","1000","404","1000404","632","10","4.219649394384094","4.22","4.493","base","0.09","0.09","4.842814677884235","4.84","9.6575","30.5168","40.1743","0","running","acid","0.04"
"pf_1000","1000","404","1000404","632","11","4.842814677884235","4.84","4.493","acid","0.04","0.04","4.6360272888849305","4.64","9.7792","29.6057","39.3849","0","running","acid","0.04"
"pf_1000","1000","404","1000404","632","12","4.6360272888849305","4.64","4.493","acid","0.04","0.04","4.318410093352886","4.32","9.8088","30.8865","40.6953","0","running","base","0.02"
"pf_1000","1000","404","1000404","632","13","4.318410093352886","4.32","4.493","base","0.02","0.02","4.494072883882902","4.49","10.078","0.0397","10.1177","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","790","1","5.379","5.38","5.83","base","1.17","1.17","5.616277240699796","5.62","19.5993","2.6451","22.2444","0","running","base","0.51"
"pf_1000","1000","404","1000404","790","2","5.616277240699796","5.62","5.83","base","0.51","0.51","5.714307469220156","5.71","9.6073","2.6076","12.2149","0","running","base","0.31"
"pf_1000","1000","404","1000404","790","3","5.714307469220156","5.71","5.83","base","0.31","0.31","5.773605797434918","5.77","9.8386","0.0581","9.8967","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","948","1","8.743","8.74","8.245","acid","1.29","1.29","8.331811813671454","8.33","18.8163","0.0433","18.8596","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","1106","1","8.284","8.28","11.417","base","6.76","6.76","12.187529277966373","12.19","29.8038","29.9437","59.7475","0","running","acid","1.6"
"pf_1000","1000","404","1000404","1106","2","12.187529277966373","12.19","11.417","acid","1.6","1.6","11.883629265634312","11.88","9.9178","30.0755","39.9933","0","running","acid","1.14"
"pf_1000","1000","404","1000404","1106","3","11.883629265634312","11.88","11.417","acid","1.14","1.14","11.437981114209514","11.44","17.5611","0.0737","17.6348","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","1264","1","6.675","6.68","5.134","acid","5.76","5.76","4.743164637441277","4.74","30.6493","31.5191","62.1684","0","running","base","0.94"
"pf_1000","1000","404","1000404","1264","2","4.743164637441277","4.74","5.134","base","0.94","0.94","5.0086919056739045","5.01","13.6159","40.314","53.9299","0","running","base","0.6"
"pf_1000","1000","404","1000404","1264","3","5.0086919056739045","5.01","5.134","base","0.6","0.6","5.17797071541278","5.18","12.0873","0.0755","12.1628","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","1422","1","6.814","6.8100000000000005","7.397","base","3.54","3.54","11.65289781773081","11.65","29.4897","30.1801","59.6698","0","running","acid","1.77"
"pf_1000","1000","404","1000404","1422","2","11.65289781773081","11.65","7.397","acid","1.77","1.77","7.475932809497015","7.48","20.3208","0.0592","20.38","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","1579","1","8.034","8.03","7.546","acid","1.28","1.28","7.057637568470968","7.06","29.8514","2.6962","32.5476","0","running","base","0.64"
"pf_1000","1000","404","1000404","1579","2","7.057637568470968","7.0600000000000005","7.546","base","0.64","0.64","7.36961547758413","7.37","9.4621","30.825","40.2871","0","running","base","0.64"
"pf_1000","1000","404","1000404","1579","3","7.36961547758413","7.37","7.546","base","0.64","0.64","8.034012498831348","8.03","19.6167","2.6391","22.2558","0","running","acid","0.32"
"pf_1000","1000","404","1000404","1579","4","8.034012498831348","8.03","7.546","acid","0.32","0.32","7.605418573681783","7.61","9.4725","0.0591","9.5316","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","1737","1","3.505","3.5","3.83","base","0.86","0.86","3.7684041141639044","3.77","18.4122","0.042","18.4542","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","1895","1","1.968","1.97","3.622","base","4.11","4.11","3.58164725729766","3.58","29.9491","0.0608","30.0099","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","2053","1","5.247","5.25","8.479","base","6.93","6.93","6.360566193960681","6.36","28.9855","3.0307","32.0162","0","running","base","3.58"
"pf_1000","1000","404","1000404","2053","2","6.360566193960681","6.36","8.479","base","3.58","3.58","6.892460507654048","6.89","12.6593","2.9298","15.5891","0","running","base","3.33"
"pf_1000","1000","404","1000404","2053","3","6.892460507654048","6.890000000000001","8.479","base","3.33","3.33","7.52030190605392","7.52","21.8393","32.3202","54.1595","0","running","base","3.69"
"pf_1000","1000","404","1000404","2053","4","7.52030190605392","7.5200000000000005","8.479","base","3.69","3.69","11.801109295635804","11.8","19.8433","30.8826","50.7259","0","running","acid","1.84"
"pf_1000","1000","404","1000404","2053","5","11.801109295635804","11.8","8.479","acid","1.84","1.84","9.974330173825365","9.97","19.9776","2.7009","22.6785","0","running","acid","1.84"
"pf_1000","1000","404","1000404","2053","6","9.974330173825365","9.97","8.479","acid","1.84","1.84","7.52312039607391","7.52","20.0242","29.3321","49.3563","0","running","base","0.92"
"pf_1000","1000","404","1000404","2053","7","7.52312039607391","7.5200000000000005","8.479","base","0.92","0.92","7.8683216646430925","7.87","9.6429","29.4908","39.1337","0","running","base","0.92"
"pf_1000","1000","404","1000404","2053","8","7.8683216646430925","7.87","8.479","base","0.92","0.92","9.936200024462721","9.94","13.0568","30.336","43.3928","0","running","acid","0.46"
"pf_1000","1000","404","1000404","2053","9","9.936200024462721","9.94","8.479","acid","0.46","0.46","8.19792986070545","8.2","9.4112","2.5816","11.9928","0","running","base","0.23"
"pf_1000","1000","404","1000404","2053","10","8.19792986070545","8.2","8.479","base","0.23","0.23","8.528099062798844","8.53","9.3912","0.0399","9.4311","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","2211","1","3.391","3.39","2.345","acid","4.41","4.41","2.7326869575345603","2.73","29.2998","32.7055","62.0053","0","running","acid","1.45"
"pf_1000","1000","404","1000404","2211","2","2.7326869575345603","2.73","2.345","acid","1.45","1.45","2.449364764839096","2.45","11.4311","40.8559","52.287","0","running","acid","0.64"
"pf_1000","1000","404","1000404","2211","3","2.449364764839096","2.45","2.345","acid","0.64","0.64","2.311800888344168","2.31","9.774","0.0603","9.8343","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","2369","1","3.864","3.86","2.885","acid","2.5","2.5","3.7154392231576105","3.72","18.6691","2.5244","21.1935","0","running","acid","2.06"
"pf_1000","1000","404","1000404","2369","2","3.7154392231576105","3.72","2.885","acid","2.06","2.06","3.589279443773842","3.59","9.5109","2.5404","12.0513","0","running","acid","1.75"
"pf_1000","1000","404","1000404","2369","3","3.589279443773842","3.59","2.885","acid","1.75","1.75","3.4770474569522474","3.48","9.3881","2.5972","11.9853","0","running","acid","1.5"
"pf_1000","1000","404","1000404","2369","4","3.4770474569522474","3.48","2.885","acid","1.5","1.5","3.3751044990193666","3.38","13.3075","30.5844","43.8919","0","running","acid","3.55"
"pf_1000","1000","404","1000404","2369","5","3.3751044990193666","3.38","2.885","acid","3.55","3.55","3.095742163739513","3.1","17.6938","30.5452","48.239","0","running","acid","1.95"
"pf_1000","1000","404","1000404","2369","6","3.095742163739513","3.1","2.885","acid","1.95","1.95","2.9000279461275307","2.9","9.4331","0.0597","9.4928","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","2526","1","7.524","7.5200000000000005","9.229","base","4.18","4.18","12.498116715825546","12.5","29.9265","33.4047","63.3312","0","running","acid","2.09"
"pf_1000","1000","404","1000404","2526","2","12.498116715825546","12.5","9.229","acid","2.09","2.09","12.096580570783765","12.1","19.32","40.7888","60.1088","0","running","acid","2.09"
"pf_1000","1000","404","1000404","2526","3","12.096580570783765","12.1","9.229","acid","2.09","2.09","7.5240468579718325","7.52","13.2013","30.7373","43.9386","0","running","base","1.04"
"pf_1000","1000","404","1000404","2526","4","7.5240468579718325","7.5200000000000005","9.229","base","1.04","1.04","11.633664112418408","11.63","24.1288","29.5806","53.7094","0","running","acid","0.52"
"pf_1000","1000","404","1000404","2526","5","11.633664112418408","11.63","9.229","acid","0.52","0.52","11.116776959312354","11.12","15.5765","31.0519","46.6284","0","running","acid","0.52"
"pf_1000","1000","404","1000404","2526","6","11.116776959312354","11.120000000000001","9.229","acid","0.52","0.52","7.524036568985981","7.52","10.0593","32.342","42.4013","0","running","base","0.26"
"pf_1000","1000","404","1000404","2526","7","7.524036568985981","7.5200000000000005","9.229","base","0.26","0.26","8.622384886186993","8.62","20.473","30.9033","51.3763","0","running","base","0.26"
"pf_1000","1000","404","1000404","2526","8","8.622384886186993","8.620000000000001","9.229","base","0.26","0.26","11.092543687846494","11.09","11.141","34.2869","45.4279","0","running","acid","0.13"
"pf_1000","1000","404","1000404","2526","9","11.092543687846494","11.09","9.229","acid","0.13","0.13","10.744791864648835","10.74","9.6218","30.1693","39.7911","0","running","acid","0.13"
"pf_1000","1000","404","1000404","2526","10","10.744791864648835","10.74","9.229","acid","0.13","0.13","8.621999018971252","8.62","10.8132","31.246","42.0592","0","running","base","0.06"
"pf_1000","1000","404","1000404","2526","11","8.621999018971252","8.620000000000001","9.229","base","0.06","0.06","10.284575928690504","10.28","13.3205","29.4936","42.8141","0","running","acid","0.03"
"pf_1000","1000","404","1000404","2526","12","10.284575928690504","10.28","9.229","acid","0.03","0.03","9.670140410632825","9.67","20.0117","30.4162","50.4279","0","running","acid","0.03"
"pf_1000","1000","404","1000404","2526","13","9.670140410632825","9.67","9.229","acid","0.03","0.03","8.621910115028118","8.62","9.6636","29.9369","39.6005","0","running","base","0.01"
"pf_1000","1000","404","1000404","2526","14","8.621910115028118","8.620000000000001","9.229","base","0.01","0.01","8.84231644317147","8.84","9.6473","32.7928","42.4401","0","running","base","0.01"
"pf_1000","1000","404","1000404","2526","15","8.84231644317147","8.84","9.229","base","0.01","0.01","9.209442145547314","9.21","12.0072","0.0468","12.054","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","2684","1","4.788","4.79","1.859","acid","6.48","6.48","2.9503306088067607","2.95","29.0188","30.4772","59.496","0","running","acid","2.53"
"pf_1000","1000","404","1000404","2684","2","2.9503306088067607","2.95","1.859","acid","2.53","2.53","2.057847439445509","2.06","19.6118","30.6661","50.2779","0","running","acid","0.58"
"pf_1000","1000","404","1000404","2684","3","2.057847439445509","2.06","1.859","acid","0.58","0.58","1.941128896814344","1.94","10.7083","0.1156","10.8239","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","2842","1","3.52","3.52","3.018","acid","3.21","3.21","3.102468548910161","3.1","18.38","0.0604","18.4404","1","measured_success","","0.0"
"pf_1000","1000","404","1000404","3000","1","3.14","3.14","2.799","acid","1.59","1.59","2.7460555428717717","2.75","18.889","0.0607","18.9497","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","1","1","5.258","5.26","4.769","acid","1.3","1.3","4.987388843832145","4.99","18.6476","2.5852","21.2328","0","running","acid","0.54"
"pf_1000","1000","555","1000555","1","2","4.987388843832145","4.99","4.769","acid","0.54","0.54","4.875380543031985","4.88","9.3906","2.5581","11.9487","0","running","acid","0.29"
"pf_1000","1000","555","1000555","1","3","4.875380543031985","4.88","4.769","acid","0.29","0.29","4.813566961194743","4.81","9.3183","0.067","9.3853","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","159","1","7.884","7.88","8.572","base","3.84","3.84","12.090507769321821","12.09","28.8176","2.7716","31.5892","0","running","acid","1.92"
"pf_1000","1000","555","1000555","159","2","12.090507769321821","12.09","8.572","acid","1.92","1.92","9.20775929273271","9.21","20.0318","35.8914","55.9232","0","running","acid","1.31"
"pf_1000","1000","555","1000555","159","3","9.20775929273271","9.21","8.572","acid","1.31","1.31","8.289071267528296","8.29","10.393","32.5942","42.9872","0","running","base","0.65"
"pf_1000","1000","555","1000555","159","4","8.289071267528296","8.290000000000001","8.572","base","0.65","0.65","8.669764796453677","8.67","9.6961","0.0402","9.7363","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","317","1","3.139","3.14","2.26","acid","2.29","2.29","2.748677473939882","2.75","18.404","29.7727","48.1767","0","running","acid","2.87"
"pf_1000","1000","555","1000555","317","2","2.748677473939882","2.75","2.26","acid","2.87","2.87","2.3894625393322038","2.39","13.2663","28.0691","41.3354","0","running","acid","1.32"
"pf_1000","1000","555","1000555","317","3","2.3894625393322038","2.39","2.26","acid","1.32","1.32","2.239915066155441","2.24","9.7056","0.0605","9.7661","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","475","1","6.165","6.16","7.891","base","5.19","5.19","11.961003316082106","11.96","31.747","41.234","72.981","0","running","acid","2.59"
"pf_1000","1000","555","1000555","475","2","11.961003316082106","11.96","7.891","acid","2.59","2.59","6.832023839243208","6.83","31.3129","31.3336","62.6465","0","running","base","1.29"
"pf_1000","1000","555","1000555","475","3","6.832023839243208","6.83","7.891","base","1.29","1.29","10.870504240780392","10.87","20.7282","35.3051","56.0333","0","running","acid","0.64"
"pf_1000","1000","555","1000555","475","4","10.870504240780392","10.870000000000001","7.891","acid","0.64","0.64","7.227713604098147","7.23","15.764","30.8714","46.6354","0","running","base","0.32"
"pf_1000","1000","555","1000555","475","5","7.227713604098147","7.23","7.891","base","0.32","0.32","7.695275457939456","7.7","13.7463","31.6429","45.3892","0","running","base","0.32"
"pf_1000","1000","555","1000555","475","6","7.695275457939456","7.7","7.891","base","0.32","0.32","10.843187171882594","10.84","17.0348","29.8192","46.854","0","running","acid","0.16"
"pf_1000","1000","555","1000555","475","7","10.843187171882594","10.84","7.891","acid","0.16","0.16","8.762799129304256","8.76","19.6148","33.1249","52.7397","0","running","acid","0.16"
"pf_1000","1000","555","1000555","475","8","8.762799129304256","8.76","7.891","acid","0.16","0.16","7.695267730942355","7.7","23.5076","34.9082","58.4158","0","running","base","0.08"
"pf_1000","1000","555","1000555","475","9","7.695267730942355","7.7","7.891","base","0.08","0.08","7.965763012003883","7.97","9.7527","0.0411","9.7938","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","632","1","6.678","6.68","8.183","base","3.72","3.72","12.109738103918808","12.11","29.5755","34.4681","64.0436","0","running","acid","1.86"
"pf_1000","1000","555","1000555","632","2","12.109738103918808","12.11","8.183","acid","1.86","1.86","10.651518270604441","10.65","19.9271","30.1659","50.093","0","running","acid","1.86"
"pf_1000","1000","555","1000555","632","3","10.651518270604441","10.65","8.183","acid","1.86","1.86","6.678417988080506","6.68","19.4034","40.0391","59.4425","0","running","base","0.93"
"pf_1000","1000","555","1000555","632","4","6.678417988080506","6.68","8.183","base","0.93","0.93","7.02861738026445","7.03","10.9362","36.117","47.0532","0","running","base","0.93"
"pf_1000","1000","555","1000555","632","5","7.02861738026445","7.03","8.183","base","0.93","0.93","10.565358106864203","10.57","15.8797","31.837","47.7167","0","running","acid","0.46"
"pf_1000","1000","555","1000555","632","6","10.565358106864203","10.57","8.183","acid","0.46","0.46","7.39004620232838","7.39","13.3437","37.2534","50.5971","0","running","base","0.23"
"pf_1000","1000","555","1000555","632","7","7.39004620232838","7.390000000000001","8.183","base","0.23","0.23","7.792722409407228","7.79","13.313","34.8753","48.1883","0","running","base","0.23"
"pf_1000","1000","555","1000555","632","8","7.792722409407228","7.79","8.183","base","0.23","0.23","10.546462407440782","10.55","18.7883","36.9759","55.7642","0","running","acid","0.11"
"pf_1000","1000","555","1000555","632","9","10.546462407440782","10.55","8.183","acid","0.11","0.11","8.440436849346142","8.44","35.3613","4.0653","39.4266","0","running","acid","0.11"
"pf_1000","1000","555","1000555","632","10","8.440436849346142","8.44","8.183","acid","0.11","0.11","7.822024537121024","7.82","18.1258","30.8397","48.9655","0","running","base","0.05"
"pf_1000","1000","555","1000555","632","11","7.822024537121024","7.82","8.183","base","0.05","0.05","8.007396188415733","8.01","12.0643","32.1784","44.2427","0","running","base","0.05"
"pf_1000","1000","555","1000555","632","12","8.007396188415733","8.01","8.183","base","0.05","0.05","8.332462899806501","8.33","13.3042","2.5047","15.8089","0","running","acid","0.02"
"pf_1000","1000","555","1000555","632","13","8.332462899806501","8.33","8.183","acid","0.02","0.02","8.173015698423274","8.17","13.0387","0.0407","13.0794","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","790","1","5.273","5.2700000000000005","4.065","acid","4.34","4.34","3.4264654835520805","3.43","32.005","31.1962","63.2012","0","running","base","1.54"
"pf_1000","1000","555","1000555","790","2","3.4264654835520805","3.43","4.065","base","1.54","1.54","4.055115866711763","4.06","9.5774","0.0586","9.636","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","948","1","6.948","6.95","5.218","acid","5.41","5.41","5.280212093989601","5.28","29.5026","0.0594","29.562","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","1106","1","5.799","5.8","9.685","base","7.72","7.72","7.669309504316891","7.67","32.3947","4.7111","37.1058","0","running","base","3.41"
"pf_1000","1000","555","1000555","1106","2","7.669309504316891","7.67","9.685","base","3.41","3.41","8.505898033110508","8.51","23.1296","42.4884","65.618","0","running","base","3.69"
"pf_1000","1000","555","1000555","1106","3","8.505898033110508","8.51","9.685","base","3.69","3.69","11.98847619264421","11.99","20.7606","34.3515","55.1121","0","running","acid","1.84"
"pf_1000","1000","555","1000555","1106","4","11.98847619264421","11.99","9.685","acid","1.84","1.84","11.460343592129895","11.46","17.5887","31.2708","48.8595","0","running","acid","1.84"
"pf_1000","1000","555","1000555","1106","5","11.460343592129895","11.46","9.685","acid","1.84","1.84","8.51059335895452","8.51","17.5006","37.2264","54.727","0","running","base","0.92"
"pf_1000","1000","555","1000555","1106","6","8.51059335895452","8.51","9.685","base","0.92","0.92","9.62016756900907","9.62","21.0456","0.0617","21.1073","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","1264","1","4.381","4.38","6.678","base","5.47","5.47","12.356334057513315","12.36","29.3257","32.0016","61.3273","0","running","acid","2.73"
"pf_1000","1000","555","1000555","1264","2","12.356334057513315","12.36","6.678","acid","2.73","2.73","11.882418531484078","11.88","14.4001","41.6939","56.094","0","running","acid","2.73"
"pf_1000","1000","555","1000555","1264","3","11.882418531484078","11.88","6.678","acid","2.73","2.73","4.388195350214614","4.39","12.0777","32.1994","44.2771","0","running","base","1.36"
"pf_1000","1000","555","1000555","1264","4","4.388195350214614","4.39","6.678","base","1.36","1.36","11.090364499606153","11.09","21.9758","35.2015","57.1773","0","running","acid","0.68"
"pf_1000","1000","555","1000555","1264","5","11.090364499606153","11.09","6.678","acid","0.68","0.68","4.8954582562527005","4.9","15.4676","40.6263","56.0939","0","running","base","0.34"
"pf_1000","1000","555","1000555","1264","6","4.8954582562527005","4.9","6.678","base","0.34","0.34","6.25666861357081","6.26","26.0083","43.679","69.6873","0","running","base","0.34"
"pf_1000","1000","555","1000555","1264","7","6.25666861357081","6.26","6.678","base","0.34","0.34","11.068463299718744","11.07","15.3073","33.3248","48.6321","0","running","acid","0.17"
"pf_1000","1000","555","1000555","1264","8","11.068463299718744","11.07","6.678","acid","0.17","0.17","10.74242231933734","10.74","9.7937","36.592","46.3857","0","running","acid","0.17"
"pf_1000","1000","555","1000555","1264","9","10.74242231933734","10.74","6.678","acid","0.17","0.17","6.256766168339638","6.26","13.2662","30.1461","43.4123","0","running","base","0.08"
"pf_1000","1000","555","1000555","1264","10","6.256766168339638","6.26","6.678","base","0.08","0.08","10.356247897393757","10.36","10.2177","42.3391","52.5568","0","running","acid","0.04"
"pf_1000","1000","555","1000555","1264","11","10.356247897393757","10.36","6.678","acid","0.04","0.04","9.926976817492687","9.93","20.2852","36.4536","56.7388","0","running","acid","0.04"
"pf_1000","1000","555","1000555","1264","12","9.926976817492687","9.93","6.678","acid","0.04","0.04","6.256789118773838","6.26","13.1148","31.621","44.7358","0","running","base","0.02"
"pf_1000","1000","555","1000555","1264","13","6.256789118773838","6.26","6.678","base","0.02","0.02","9.127804755505377","9.13","20.6854","29.7963","50.4817","0","running","acid","0.01"
"pf_1000","1000","555","1000555","1264","14","9.127804755505377","9.13","6.678","acid","0.01","0.01","6.671967746511143","6.67","14.0722","0.0432","14.1154","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","1422","1","2.234","2.23","4.202","base","4.74","4.74","2.6095868577552057","2.61","26.1843","3.5615","29.7458","0","running","base","3.48"
"pf_1000","1000","555","1000555","1422","2","2.6095868577552057","2.61","4.202","base","3.48","3.48","2.9216351958135673","2.92","17.1653","2.6176","19.7829","0","running","base","2.92"
"pf_1000","1000","555","1000555","1422","3","2.9216351958135673","2.92","4.202","base","2.92","2.92","3.3846843889442795","3.38","9.5991","2.6925","12.2916","0","running","base","1.8"
"pf_1000","1000","555","1000555","1422","4","3.3846843889442795","3.38","4.202","base","1.8","1.8","10.59747101414608","10.6","20.1301","31.839","51.9691","0","running","acid","0.9"
