seed,task_id,acid_type,pka_values,initial_ph,target_ph,initial_volume_ml,analyte_conc_m
100404,2075,monoprotic,[3.478034148551355],2.25,4.32,11.0,0.1
100404,2076,diprotic,"[2.930546389838067, 5.998922860831737]",1.99,3.65,11.0,0.1
100404,2077,monoprotic,[4.257839422347798],2.63,9.36,11.0,0.1
100404,2078,monoprotic,[5.474703500623941],3.24,5.1,11.0,0.1
100404,2079,monoprotic,[3.0786121156568322],2.06,8.1,11.0,0.1
100404,2080,triprotic,"[2.0861952403625117, 4.440917344427638, 7.225926505338035]",1.6,3.5,11.0,0.1
100404,2081,monoprotic,[3.1035145365791514],2.07,10.48,11.0,0.1
100404,2082,triprotic,"[2.1711148795050024, 4.159279883208792, 7.726783830464754]",1.64,6.08,11.0,0.1
100404,2083,triprotic,"[3.3233467148367835, 4.613646123766719, 7.04699104907042]",2.18,5.4,11.0,0.1
100404,2084,triprotic,"[2.785948928213797, 4.717360752744828, 6.5512114283456695]",1.92,2.26,11.0,0.1
100404,2085,triprotic,"[3.8549297241543505, 5.6085953390014165, 7.070625889934615]",2.44,2.04,11.0,0.1
100404,2086,triprotic,"[2.4121294258324086, 5.554448961632525, 7.751121197537381]",1.75,8.15,11.0,0.1
100404,2087,diprotic,"[2.7337536204877204, 6.152534673997507]",1.9,7.81,11.0,0.1
100404,2088,monoprotic,[4.006755078575658],2.51,5.32,11.0,0.1
100404,2089,triprotic,"[2.964608853967086, 5.180240126667192, 6.361229522620658]",2.0,2.53,11.0,0.1
100404,2090,monoprotic,[4.79241086543613],2.9,7.7,11.0,0.1
100404,2091,monoprotic,[5.39637762046789],3.2,6.9,11.0,0.1
100404,2092,monoprotic,[2.747099906707102],1.9,5.86,11.0,0.1
100404,2093,diprotic,"[2.2030947561649006, 6.756238182034945]",1.66,8.79,11.0,0.1
100404,2094,triprotic,"[2.007203692770206, 5.867637546676243, 6.877317783139514]",1.57,3.04,11.0,0.1
100404,2095,diprotic,"[2.4008298632117437, 5.606784466632349]",1.74,10.19,11.0,0.1
100404,2096,monoprotic,[4.656555071668217],2.83,9.88,11.0,0.1
100404,2097,triprotic,"[2.653526111625734, 5.6198038175038905, 6.797113165249647]",1.86,2.23,11.0,0.1
100404,2098,diprotic,"[3.1573349005562887, 6.60944425957198]",2.1,5.36,11.0,0.1
100404,2099,diprotic,"[2.4240449768911905, 6.304905649417096]",1.75,8.32,11.0,0.1
100404,2100,triprotic,"[3.232070211053008, 4.8456578665125285, 6.628576527341087]",2.13,6.34,11.0,0.1
100404,2101,diprotic,"[2.8594144275610596, 6.872444725489443]",1.96,8.65,11.0,0.1
100404,2102,monoprotic,[3.4845650872196776],2.25,2.34,11.0,0.1
100404,2103,monoprotic,[2.0937982030690123],1.61,4.13,11.0,0.1
100404,2104,monoprotic,[2.2129003961984677],1.66,4.53,11.0,0.1
100404,2105,diprotic,"[2.1595489588992764, 6.695952969368387]",1.64,4.35,11.0,0.1
100404,2106,triprotic,"[2.29182865956945, 5.250169826583685, 6.145519033372127]",1.69,6.82,11.0,0.1
100404,2107,monoprotic,[5.635866416963874],3.32,8.33,11.0,0.1
100404,2108,diprotic,"[2.095847859607966, 6.633762184591626]",1.61,9.9,11.0,0.1
100404,2109,diprotic,"[2.734045962206346, 4.897959607905222]",1.9,4.12,11.0,0.1
100404,2110,triprotic,"[3.2237951734423316, 5.880896926479369, 6.723500934187706]",2.13,3.55,11.0,0.1
100404,2111,diprotic,"[3.238438451233489, 5.111023295787582]",2.14,10.31,11.0,0.1
100404,2112,triprotic,"[2.0131452350155565, 5.665891101716415, 6.812915999091926]",1.57,5.82,11.0,0.1
100404,2113,diprotic,"[3.4493992863578344, 5.532098087260264]",2.24,9.65,11.0,0.1
100404,2114,triprotic,"[3.1912377544342587, 5.1464044088017555, 6.081773481477764]",2.11,8.26,11.0,0.1
100404,2115,diprotic,"[3.3013401288422726, 5.123486533274167]",2.17,9.04,11.0,0.1
100404,2116,triprotic,"[2.288454057235695, 5.265242201444897, 6.530950025587125]",1.69,9.29,11.0,0.1
100404,2117,diprotic,"[2.987385714444728, 5.905994493866832]",2.02,2.99,11.0,0.1
100404,2118,triprotic,"[3.1771380569658723, 4.901289484572396, 6.45174926517441]",2.11,2.88,11.0,0.1
100404,2119,monoprotic,[5.616468674986324],3.31,6.83,11.0,0.1
100404,2120,diprotic,"[2.3615803719802053, 4.758500194999655]",1.73,4.6,11.0,0.1
100404,2121,diprotic,"[3.7945641130179615, 6.329073774143316]",2.41,9.88,11.0,0.1
100404,2122,diprotic,"[3.800151284573298, 6.5917652471896]",2.41,3.56,11.0,0.1
100404,2123,monoprotic,[3.6142143155311257],2.32,10.24,11.0,0.1
100404,2124,triprotic,"[2.3558412372749844, 4.822326520001894, 7.528725284507743]",1.72,6.11,11.0,0.1
100404,2125,triprotic,"[2.517078289701608, 4.994712267496168, 7.378638783690649]",1.8,10.63,11.0,0.1
100404,2126,diprotic,"[2.934169461169245, 4.678646407565893]",1.99,10.15,11.0,0.1
100404,2127,monoprotic,[2.910835787622896],1.98,9.06,11.0,0.1
100404,2128,diprotic,"[3.116920005458038, 5.517600636412964]",2.08,9.42,11.0,0.1
100404,2129,monoprotic,[4.488683872779941],2.75,3.04,11.0,0.1
100404,2130,triprotic,"[3.748727679229595, 5.355329645720967, 7.108135052990765]",2.38,8.49,11.0,0.1
100404,2131,monoprotic,[2.8410422481554436],1.95,6.9,11.0,0.1
100404,2132,triprotic,"[3.846702328178288, 4.455401519022358, 6.395600641899478]",2.43,7.26,11.0,0.1
100404,2133,diprotic,"[2.2289822717547363, 5.385995275484419]",1.67,3.59,11.0,0.1
100404,2134,monoprotic,[3.125273695244798],2.08,4.64,11.0,0.1
100404,2135,diprotic,"[2.0171133295507726, 6.748461753694863]",1.58,7.84,11.0,0.1
100404,2136,monoprotic,[3.773841738932863],2.4,2.19,11.0,0.1
100404,2137,triprotic,"[3.4947535054042707, 5.298380619582992, 7.767822655921257]",2.26,8.86,11.0,0.1
100404,2138,monoprotic,[2.3706791744577815],1.73,3.91,11.0,0.1
100404,2139,triprotic,"[3.0900628041805147, 5.223777936518273, 6.902335338525534]",2.06,7.21,11.0,0.1
100404,2140,monoprotic,[4.85816730179631],2.93,10.41,11.0,0.1
100404,2141,triprotic,"[3.894269299385397, 4.546112619837151, 6.155360257254105]",2.45,4.23,11.0,0.1
100404,2142,triprotic,"[2.3177232579388503, 5.625325954310534, 6.070269022935242]",1.71,9.33,11.0,0.1
100404,2143,diprotic,"[3.9435787087831917, 5.945067930779928]",2.48,4.02,11.0,0.1
100404,2144,triprotic,"[3.7621061596780887, 4.611982639583611, 7.031109720875716]",2.39,7.83,11.0,0.1
100404,2145,monoprotic,[5.733461723163246],3.37,4.17,11.0,0.1
100404,2146,monoprotic,[3.744893016942804],2.38,7.29,11.0,0.1
100404,2147,triprotic,"[2.638959821925467, 5.339568716364546, 6.333951554538775]",1.85,10.9,11.0,0.1
100404,2148,monoprotic,[3.9689728150242325],2.49,6.42,11.0,0.1
100404,2149,monoprotic,[3.8935735703143584],2.45,10.4,11.0,0.1
100404,2150,diprotic,"[2.0077507700611155, 4.605414258708095]",1.57,8.02,11.0,0.1
100404,2151,triprotic,"[3.355943668202511, 4.309535614918236, 6.247877986635732]",2.19,10.35,11.0,0.1
100404,2152,diprotic,"[3.670386597570828, 5.998616512716319]",2.35,7.44,11.0,0.1
100404,2153,monoprotic,[4.857771983492926],2.93,7.47,11.0,0.1
100404,2154,monoprotic,[3.162138980827671],2.1,8.56,11.0,0.1
100404,2155,triprotic,"[3.3704035766281857, 4.038637398593633, 7.383025319325155]",2.19,4.75,11.0,0.1
100404,2156,triprotic,"[3.6991866180469124, 5.584913777283404, 6.2122359327496905]",2.36,10.24,11.0,0.1
100404,2157,diprotic,"[2.2240022036840363, 6.031787001945929]",1.66,5.91,11.0,0.1
100404,2158,diprotic,"[3.529876935804147, 4.25434473212977]",2.27,2.87,11.0,0.1
100404,2159,triprotic,"[2.726470995143621, 5.310071188578499, 7.588995579786015]",1.89,9.29,11.0,0.1
100404,2160,triprotic,"[2.65112077012677, 4.462408919546803, 7.613200534561766]",1.86,7.57,11.0,0.1
100404,2161,triprotic,"[3.6412115996704255, 5.877394949201447, 7.904907574789016]",2.33,6.55,11.0,0.1
100404,2162,diprotic,"[2.4487184958802057, 4.509230655467691]",1.76,5.17,11.0,0.1
100404,2163,diprotic,"[3.1946548094429463, 5.4790756411589445]",2.11,7.27,11.0,0.1
100404,2164,diprotic,"[2.1808553504230166, 4.59152423435644]",1.65,9.45,11.0,0.1
100404,2165,monoprotic,[4.361228997603291],2.69,5.89,11.0,0.1
100404,2166,triprotic,"[2.24486371393777, 5.729749930322576, 6.957700148348719]",1.67,2.37,11.0,0.1
100404,2167,diprotic,"[3.861484443131234, 4.322830206620025]",2.43,9.85,11.0,0.1
100404,2168,monoprotic,[2.700929995638205],1.88,3.96,11.0,0.1
100404,2169,diprotic,"[2.317089071519088, 6.256294156515455]",1.71,3.08,11.0,0.1
100404,2170,diprotic,"[2.2147168021805648, 4.292591505072497]",1.66,6.32,11.0,0.1
100404,2171,diprotic,"[3.3583126974304642, 5.8432971818392865]",2.19,2.94,11.0,0.1
100404,2172,diprotic,"[2.4480011634752827, 6.446279202481181]",1.76,6.78,11.0,0.1
100404,2173,monoprotic,[4.115199554514616],2.56,4.49,11.0,0.1
100404,2174,diprotic,"[2.4801989278895973, 4.285153425287037]",1.78,3.89,11.0,0.1
100404,2175,triprotic,"[2.0232592562064875, 5.333852251908095, 7.019564585723341]",1.58,9.76,11.0,0.1
100404,2176,monoprotic,[3.0561054839455974],2.05,8.09,11.0,0.1
100404,2177,triprotic,"[3.8734890970865625, 4.408862578881942, 6.231984029933847]",2.44,4.6,11.0,0.1
100404,2178,triprotic,"[3.5676970676692994, 4.038311569405399, 6.261076964200843]",2.29,8.02,11.0,0.1
100404,2179,monoprotic,[5.859167384675072],3.43,8.47,11.0,0.1
100404,2180,monoprotic,[5.208455624055182],3.11,6.79,11.0,0.1
100404,2181,triprotic,"[3.0515031366215215, 5.305950858312174, 6.107116142751566]",2.05,9.61,11.0,0.1
100404,2182,triprotic,"[3.3498760848104734, 5.62755842340493, 6.390589728531458]",2.19,5.92,11.0,0.1
100404,2183,monoprotic,[5.0708675018352265],3.04,7.11,11.0,0.1
100404,2184,triprotic,"[2.087798987679511, 4.625729206727843, 7.538116350715427]",1.61,7.35,11.0,0.1
100404,2185,diprotic,"[3.3673734411399705, 4.553663790214297]",2.2,8.68,11.0,0.1
100404,2186,diprotic,"[3.0093311604697903, 5.440957892273712]",2.03,9.84,11.0,0.1
100404,2187,diprotic,"[3.0900062606624443, 5.312722734306261]",2.06,2.65,11.0,0.1
100404,2188,diprotic,"[3.936614262172422, 6.098340703924184]",2.48,3.84,11.0,0.1
100404,2189,diprotic,"[2.6951139685505185, 6.812156697296429]",1.88,5.36,11.0,0.1
100404,2190,monoprotic,[4.746314105318891],2.88,2.9,11.0,0.1
100404,2191,diprotic,"[2.673698342476862, 4.771676056914958]",1.87,8.53,11.0,0.1
100404,2192,triprotic,"[3.4481397345116775, 4.009179533675017, 7.756355423799887]",2.23,9.82,11.0,0.1
100404,2193,monoprotic,[2.0016411157875806],1.57,10.41,11.0,0.1
100404,2194,monoprotic,[4.38014687235973],2.69,4.5,11.0,0.1
100404,2195,diprotic,"[2.4313301331355186, 6.702501151253559]",1.76,3.25,11.0,0.1
100404,2196,triprotic,"[3.5574666074244004, 5.288486952938929, 6.205754335158164]",2.29,8.04,11.0,0.1
100404,2197,triprotic,"[3.383345584024667, 5.534487551321609, 7.958164314072461]",2.21,10.52,11.0,0.1
100404,2198,diprotic,"[3.0758891541127364, 6.111317296092516]",2.06,6.61,11.0,0.1
100404,2199,triprotic,"[3.003701459597977, 4.152285295181898, 6.0796128823236355]",2.02,8.84,11.0,0.1
100404,2200,monoprotic,[4.447363817287238],2.73,5.23,11.0,0.1
100404,2201,diprotic,"[2.53456379222359, 4.291924886048045]",1.8,7.18,11.0,0.1
100404,2202,triprotic,"[2.1893497052921695, 4.15204378255069, 7.314754375369523]",1.65,3.18,11.0,0.1
100404,2203,diprotic,"[2.9973484721924715, 4.1596945901928475]",2.02,6.72,11.0,0.1
100404,2204,triprotic,"[3.768871223119021, 5.798794047652805, 6.7127623332966095]",2.39,8.2,11.0,0.1
100404,2205,diprotic,"[2.5185888307671576, 4.921714464896881]",1.8,2.04,11.0,0.1
100404,2206,monoprotic,[4.559293328110138],2.78,8.14,11.0,0.1
100404,2207,monoprotic,[3.053248801599506],2.05,4.71,11.0,0.1
100404,2208,triprotic,"[3.7673849959604415, 5.066778880292484, 7.337435043133891]",2.39,8.92,11.0,0.1
100404,2209,diprotic,"[2.6579499344680566, 4.3039530904819765]",1.86,8.27,11.0,0.1
100404,2210,diprotic,"[2.650642611534333, 6.604639453748189]",1.86,9.22,11.0,0.1
100404,2211,triprotic,"[2.6003287827050716, 5.386359546555914, 6.540341426016283]",1.83,6.13,11.0,0.1
100404,2212,triprotic,"[3.428641962535065, 4.307342068254447, 6.9512442121543625]",2.22,5.18,11.0,0.1
100404,2213,triprotic,"[2.5657728617944544, 5.908610083435711, 7.768080610500357]",1.82,5.58,11.0,0.1
100404,2214,diprotic,"[2.957234137429385, 5.123739218265328]",2.0,7.31,11.0,0.1
100404,2215,diprotic,"[2.005489171143622, 5.0176659098745215]",1.57,3.65,11.0,0.1
100404,2216,diprotic,"[3.9076264612886873, 5.96051149984414]",2.46,8.82,11.0,0.1
100404,2217,triprotic,"[3.7782387078829958, 5.32995206555222, 7.345809510400142]",2.4,2.23,11.0,0.1
100404,2218,monoprotic,[2.444223174953294],1.76,8.89,11.0,0.1
100404,2219,monoprotic,[2.5535026076235052],1.81,3.68,11.0,0.1
100404,2220,diprotic,"[3.631219302674498, 4.383021428243893]",2.32,6.65,11.0,0.1
100404,2221,triprotic,"[2.017085776050765, 4.668975367055684, 6.192549342427573]",1.58,2.62,11.0,0.1
100404,2222,triprotic,"[2.990621593387447, 4.4262140042985925, 7.595371039284012]",2.02,8.34,11.0,0.1
100404,2223,monoprotic,[4.139063252505935],2.58,2.62,11.0,0.1
100404,2224,monoprotic,[3.4007694164487137],2.21,8.05,11.0,0.1
100404,2225,diprotic,"[2.93745775016666, 4.57903851168388]",1.99,10.62,11.0,0.1
100404,2226,diprotic,"[2.3397393339324055, 5.79271949911981]",1.72,6.04,11.0,0.1
100404,2227,monoprotic,[2.2958815385770053],1.7,3.22,11.0,0.1
100404,2228,monoprotic,[5.47571056884107],3.24,3.54,11.0,0.1
100404,2229,triprotic,"[3.8121444383370306, 4.931018762513318, 6.552154642987027]",2.41,6.26,11.0,0.1
100404,2230,diprotic,"[2.8848387947186533, 6.956645688790923]",1.97,10.41,11.0,0.1
100404,2231,monoprotic,[3.648302391473601],2.33,7.75,11.0,0.1
100404,2232,diprotic,"[3.5887783236656325, 4.641813871367425]",2.3,6.44,11.0,0.1
100404,2233,diprotic,"[2.378880256233904, 5.567857238902133]",1.73,5.46,11.0,0.1
100404,2234,monoprotic,[3.69648250340583],2.36,3.61,11.0,0.1
100404,2235,diprotic,"[3.643761861159931, 5.237729330290618]",2.33,7.72,11.0,0.1
100404,2236,triprotic,"[2.2789817401372305, 5.582063312093978, 7.0555313842971685]",1.69,5.02,11.0,0.1
100404,2237,monoprotic,[3.4085000072992853],2.22,2.4,11.0,0.1
100404,2238,triprotic,"[3.1528937667716073, 5.918147200902675, 7.754305995238518]",2.09,7.63,11.0,0.1
100404,2239,monoprotic,[3.052667377461432],2.05,4.18,11.0,0.1
100404,2240,monoprotic,[2.8116043571360363],1.93,4.83,11.0,0.1
100404,2241,triprotic,"[3.168482933339483, 4.890574271096699, 7.601220362738764]",2.1,7.94,11.0,0.1
100404,2242,monoprotic,[3.169021147637524],2.1,2.41,11.0,0.1
100404,2243,diprotic,"[2.468043712392477, 5.101574133462419]",1.77,3.82,11.0,0.1
100404,2244,monoprotic,[4.821871461788172],2.91,2.79,11.0,0.1
100404,2245,diprotic,"[2.955021529352574, 6.539769687341904]",2.0,5.22,11.0,0.1
100404,2246,diprotic,"[3.6006364141156135, 6.294861445587886]",2.31,3.11,11.0,0.1
100404,2247,diprotic,"[2.7845006002477355, 5.0313827524247206]",1.92,8.27,11.0,0.1
100404,2248,diprotic,"[2.6301224868752184, 4.874383361682963]",1.85,9.82,11.0,0.1
100404,2249,diprotic,"[2.681197530445141, 5.519008869109145]",1.87,3.64,11.0,0.1
100404,2250,triprotic,"[3.8582564915072446, 5.351163237336069, 7.088392119269016]",2.44,3.18,11.0,0.1
100404,2251,triprotic,"[2.701098642074748, 4.280663265655036, 7.915641459362581]",1.88,2.33,11.0,0.1
100404,2252,monoprotic,[2.852510356810213],1.95,10.96,11.0,0.1
100404,2253,diprotic,"[3.390047008295509, 4.989428180806091]",2.21,9.03,11.0,0.1
100404,2254,diprotic,"[3.5017902573652355, 6.151531661885863]",2.26,4.16,11.0,0.1
100404,2255,diprotic,"[3.0266559550790584, 5.378421062242921]",2.03,8.05,11.0,0.1
100404,2256,monoprotic,[3.424563746804369],2.23,10.23,11.0,0.1
100404,2257,monoprotic,[4.475926028544702],2.74,5.11,11.0,0.1
100404,2258,monoprotic,[5.898444255055941],3.45,7.22,11.0,0.1
100404,2259,triprotic,"[2.091902176836356, 5.621631621511062, 6.361348177360141]",1.61,4.19,11.0,0.1
100404,2260,diprotic,"[2.2271899755236686, 6.243919335568121]",1.67,5.98,11.0,0.1
100404,2261,monoprotic,[5.582611665493093],3.29,10.24,11.0,0.1
100404,2262,triprotic,"[3.2131576621285456, 5.2036100691120915, 6.154380685906259]",2.12,10.23,11.0,0.1
100404,2263,diprotic,"[3.992465685486902, 6.512599741378944]",2.5,4.76,11.0,0.1
100404,2264,monoprotic,[3.6081282825088854],2.31,7.83,11.0,0.1
100404,2265,triprotic,"[2.6274722908755006, 5.486814735440275, 7.0061748847852545]",1.85,8.9,11.0,0.1
100404,2266,diprotic,"[2.2882506423707945, 6.151547053740058]",1.69,8.33,11.0,0.1
100404,2267,monoprotic,[4.3968152345150875],2.7,3.3,11.0,0.1
100404,2268,diprotic,"[2.342544696802465, 4.186859253771942]",1.72,10.69,11.0,0.1
100404,2269,diprotic,"[2.066315387583262, 6.650708780117024]",1.6,3.1,11.0,0.1
100404,2270,triprotic,"[3.4225848771340903, 4.969633669822045, 7.190327332841152]",2.22,7.25,11.0,0.1
100404,2271,monoprotic,[2.9275602586651033],1.99,2.14,11.0,0.1
100404,2272,triprotic,"[2.8553303684529694, 5.534078011578975, 6.412935099212751]",1.95,10.42,11.0,0.1
100404,2273,diprotic,"[2.1439809414069204, 6.805232703747953]",1.63,2.45,11.0,0.1
100404,2274,diprotic,"[3.7028893105472136, 6.17953493452219]",2.36,4.58,11.0,0.1
100404,2275,diprotic,"[2.5544205622129277, 4.33763659925643]",1.81,4.75,11.0,0.1
100404,2276,monoprotic,[3.815550965484319],2.42,5.3,11.0,0.1
100404,2277,triprotic,"[2.3293190694673873, 4.970521334860996, 6.052142838984391]",1.71,7.46,11.0,0.1
100404,2278,triprotic,"[3.7020399049992325, 5.5222464060272065, 7.48868790623718]",2.36,6.24,11.0,0.1
100404,2279,diprotic,"[2.269473187038434, 4.214743709445603]",1.68,10.92,11.0,0.1
100404,2280,triprotic,"[2.2740099796320004, 5.856217537112947, 7.223592463770144]",1.69,5.46,11.0,0.1
100404,2281,triprotic,"[3.4091020702769628, 5.913133294736218, 7.4848012864290085]",2.22,4.77,11.0,0.1
100404,2282,diprotic,"[2.187924534926696, 4.721496560795503]",1.65,4.7,11.0,0.1
100404,2283,triprotic,"[2.6400572914514737, 5.8701047955531935, 6.531582806182509]",1.85,9.08,11.0,0.1
100404,2284,triprotic,"[3.6543992091413546, 4.374732231153446, 7.977646635220779]",2.33,8.76,11.0,0.1
100404,2285,monoprotic,[2.4925212530488667],1.79,3.38,11.0,0.1
100404,2286,triprotic,"[2.474281195152889, 4.220616284663967, 7.072812387964004]",1.78,9.64,11.0,0.1
100404,2287,diprotic,"[2.9230091305892105, 5.119587002084533]",1.98,6.58,11.0,0.1
100404,2288,triprotic,"[3.9846856929207473, 5.989505484669544, 7.331706948673393]",2.5,3.83,11.0,0.1
100404,2289,triprotic,"[2.649266635077658, 5.093924883163538, 6.871874015335708]",1.86,7.88,11.0,0.1
100404,2290,triprotic,"[2.3616857423270865, 4.1186706989852, 7.727488702636634]",1.72,9.56,11.0,0.1
100404,2291,diprotic,"[2.982078992597276, 4.777626778885609]",2.01,4.48,11.0,0.1
100404,2292,triprotic,"[2.9424377847004672, 5.423735191668948, 6.1021387296875975]",1.99,6.65,11.0,0.1
100404,2293,diprotic,"[2.6271940306854678, 6.201878666500788]",1.85,2.74,11.0,0.1
100404,2294,triprotic,"[2.99085419924931, 4.678479725961424, 7.7115054981462885]",2.02,3.43,11.0,0.1
100404,2295,triprotic,"[2.8390250906851158, 4.612143363330039, 6.964669909750636]",1.94,9.48,11.0,0.1
100404,2296,diprotic,"[2.315721538660892, 6.747245550923889]",1.71,8.96,11.0,0.1
100404,2297,diprotic,"[3.7565393644336256, 4.428666034813149]",2.38,6.59,11.0,0.1
100404,2298,monoprotic,[5.318879934196064],3.16,7.08,11.0,0.1
100404,2299,monoprotic,[3.720792551254904],2.37,7.05,11.0,0.1
100404,2300,triprotic,"[2.616973488173422, 5.0139512360163465, 7.761244664050717]",1.84,2.11,11.0,0.1
100404,2301,triprotic,"[3.7469151202117805, 5.214406775912014, 7.73480401579011]",2.38,9.43,11.0,0.1
100404,2302,monoprotic,[4.270950583573819],2.64,2.6,11.0,0.1
100404,2303,triprotic,"[3.8824065677365365, 5.5026454479050395, 7.0101917255645985]",2.45,3.56,11.0,0.1
100404,2304,monoprotic,[3.4002968583377906],2.21,10.56,11.0,0.1
100404,2305,monoprotic,[5.840862230147648],3.42,4.06,11.0,0.1
100404,2306,diprotic,"[2.321775960537928, 5.284370944953123]",1.71,5.62,11.0,0.1
100404,2307,diprotic,"[2.641330379356539, 4.404416211133329]",1.85,2.95,11.0,0.1
100404,2308,triprotic,"[3.658949969963956, 4.841721865939649, 7.693366294197099]",2.34,7.97,11.0,0.1
100404,2309,monoprotic,[5.16973091023203],3.09,8.14,11.0,0.1
100404,2310,diprotic,"[2.0294351374356463, 6.6761967628588295]",1.58,2.71,11.0,0.1
100404,2311,monoprotic,[5.130504855915138],3.07,7.13,11.0,0.1
100404,2312,diprotic,"[3.854802577992422, 4.996030187651717]",2.43,5.19,11.0,0.1
100404,2313,diprotic,"[2.177568196552407, 4.274936727828409]",1.64,3.86,11.0,0.1
100404,2314,diprotic,"[2.937492261564077, 6.962276737045123]",1.99,7.77,11.0,0.1
100404,2315,diprotic,"[3.003770956552649, 5.280763999731566]",2.02,4.48,11.0,0.1
100404,2316,diprotic,"[3.009386150161376, 4.379305272179801]",2.02,9.82,11.0,0.1
100404,2317,diprotic,"[3.568027623251587, 6.3426669291267075]",2.3,9.59,11.0,0.1
100404,2318,diprotic,"[3.5530526572441103, 6.773747396914791]",2.29,9.04,11.0,0.1
100404,2319,triprotic,"[3.2991283815323915, 4.846787048501637, 7.266118694004786]",2.16,3.08,11.0,0.1
100404,2320,monoprotic,[3.5532685028993383],2.29,4.44,11.0,0.1
100404,2321,monoprotic,[4.0924605739866635],2.55,9.63,11.0,0.1
100404,2322,monoprotic,[3.693887861743762],2.36,5.54,11.0,0.1
100404,2323,triprotic,"[3.231146531431489, 4.131438365407052, 7.423469963869124]",2.13,7.25,11.0,0.1
100404,2324,diprotic,"[3.13287733761204, 6.957245996586814]",2.09,9.73,11.0,0.1
100404,2325,diprotic,"[3.438938734016438, 6.573558356752023]",2.23,8.15,11.0,0.1
100404,2326,monoprotic,[5.4640199292792815],3.23,7.85,11.0,0.1
100404,2327,triprotic,"[3.6966020780597812, 4.832479960710323, 7.334407733321383]",2.36,4.72,11.0,0.1
100404,2328,triprotic,"[3.869468302881147, 5.534608276876457, 6.724847968463813]",2.44,2.61,11.0,0.1
100404,2329,triprotic,"[3.258010585059612, 4.471685357761112, 7.857147444583049]",2.14,4.69,11.0,0.1
100404,2330,monoprotic,[5.4565938210354],3.23,7.8,11.0,0.1
100404,2331,monoprotic,[2.027017775883637],1.58,3.43,11.0,0.1
100404,2332,diprotic,"[2.395456835635006, 4.852426775595182]",1.74,5.65,11.0,0.1
100404,2333,triprotic,"[2.379393005341005, 4.880659085268102, 7.2290875449660374]",1.73,2.15,11.0,0.1
100404,2334,triprotic,"[2.128672641157164, 5.630495274591282, 7.638285022832617]",1.62,9.79,11.0,0.1
100404,2335,monoprotic,[3.3378201848886033],2.18,6.14,11.0,0.1
100404,2336,diprotic,"[3.5376312541617603, 6.902315061915732]",2.28,4.06,11.0,0.1
100404,2337,diprotic,"[2.761416318601146, 6.013005059252809]",1.91,2.77,11.0,0.1
100404,2338,diprotic,"[2.7969352637772174, 4.924473690038175]",1.93,5.05,11.0,0.1
100404,2339,monoprotic,[4.565546288215717],2.79,8.7,11.0,0.1
100404,2340,diprotic,"[3.3566790535653688, 6.1141758972497025]",2.19,7.39,11.0,0.1
100404,2341,triprotic,"[2.928664419810449, 5.112145572832854, 7.416502153191146]",1.99,10.62,11.0,0.1
100404,2342,monoprotic,[5.281282636835979],3.14,9.19,11.0,0.1
100404,2343,diprotic,"[2.369478313171174, 4.25060663678483]",1.73,10.2,11.0,0.1
100404,2344,monoprotic,[5.076431118606591],3.04,10.88,11.0,0.1
100404,2345,diprotic,"[2.5347865840784456, 6.911266421313791]",1.8,6.24,11.0,0.1
100404,2346,diprotic,"[3.0125431422173397, 4.242020529187314]",2.03,4.61,11.0,0.1
100404,2347,monoprotic,[5.805094216140086],3.4,3.56,11.0,0.1
100404,2348,diprotic,"[2.7740476679489916, 6.32063754501255]",1.92,7.64,11.0,0.1
100404,2349,triprotic,"[2.9902907342610794, 5.8297659945064355, 7.914479258031463]",2.02,2.05,11.0,0.1
100404,2350,diprotic,"[2.302204599634419, 6.763149244110632]",1.7,4.28,11.0,0.1
100404,2351,triprotic,"[3.923872030207484, 5.530325770077239, 7.786475330316284]",2.47,7.97,11.0,0.1
100404,2352,monoprotic,[3.5396779164639347],2.28,5.46,11.0,0.1
100404,2353,triprotic,"[2.9701233783621603, 5.522872991838627, 6.0002751426702785]",2.01,3.33,11.0,0.1
100404,2354,diprotic,"[3.747691036458469, 5.4489717126067845]",2.38,3.78,11.0,0.1
100404,2355,diprotic,"[2.876176251977099, 6.089588007848155]",1.96,6.65,11.0,0.1
100404,2356,triprotic,"[2.154549858614177, 5.005061267550216, 7.414790863714844]",1.63,3.52,11.0,0.1
100404,2357,monoprotic,[3.8108075245533874],2.41,9.25,11.0,0.1
100404,2358,diprotic,"[2.7763822005032397, 6.125140732380558]",1.92,10.87,11.0,0.1
100404,2359,triprotic,"[2.6885973955688875, 4.000046245463045, 6.2039115303284325]",1.87,7.9,11.0,0.1
100404,2360,monoprotic,[5.389231952649711],3.2,10.06,11.0,0.1
100404,2361,triprotic,"[2.8215685383122295, 5.658318252003655, 6.494883030111349]",1.94,7.21,11.0,0.1
100404,2362,monoprotic,[3.8495129690760543],2.43,9.71,11.0,0.1
100404,2363,diprotic,"[2.380635719482663, 5.538687950993452]",1.73,6.69,11.0,0.1
100404,2364,triprotic,"[2.5870329986605647, 4.279470831251213, 7.379859371604948]",1.83,10.68,11.0,0.1
100404,2365,monoprotic,[2.889904015425183],1.97,7.28,11.0,0.1
100404,2366,triprotic,"[2.1046615740763714, 5.989827559433618, 7.316012792198393]",1.61,7.83,11.0,0.1
100404,2367,monoprotic,[4.311512137287013],2.66,8.3,11.0,0.1
